"name","formula","subclass","description","H","He","Li","Be","B","C","N","O","F","Ne","Na","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Kr","Rb","Sr","Y","Zr","Nb","Mo","Tc","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","I","Xe","Cs","Ba","La","Ce","Pr","Nd","Pm","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Re","Os","Ir","Pt","Au","Hg","Tl","Pb","Bi","Po","At","Rn","Fr","Ra","Ac","Th","Pa","U","Np","Pu"
"mirabilite","Na₂SO₄·10H₂O","sulfate class of minerals","sulfate mineral",0.06257264087598192,0.0,0.0,0.0,0.0,0.0,0.0,0.6952081120658575,0.0,0.0,0.14271136677621693,0.0,0.0,0.0,0.0,0.09950788028194348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"misenite","K₈H₆(SO₄)₇","sulfate class of minerals","sulfate mineral",0.006101531912262877,0.0,0.0,0.0,0.0,0.0,0.0,0.45193707900136004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22640638091105075,0.0,0.0,0.31555500817532633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"moluranite","H₄U₄+(UO₂)₃(MoO₄)₇ * 18H₂O","sulfate class of minerals","uranyl molybdate mineral",0.020316445527003603,0.0,0.0,0.0,0.0,0.0,0.0,0.3691018093929726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979871506289525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3125945944510713,0.0,0.0
"molybdofornacite","CuPb₂MoO₄AsO₄(OH)","sulfate class of minerals","molybdate-arsenate mineral",0.0012697806511720274,0.0,0.0,0.0,0.0,0.0,0.0,0.1813858985544756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08004946646187798,0.0,0.0,0.0,0.09437896076172153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12086976513949126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220461284312615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"montetrisaite","Cu₆(SO₄)(OH)₁₀·2H₂O","sulfate class of minerals","sulfate mineral",0.0206486714587426,0.0,0.0,0.0,0.0,0.0,0.0,0.37455566288936837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04691017623067516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578854894212139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"möhnite","(NH₄)K₂Na(SO₄)₂","sulfate class of minerals","sulfate mineral",0.012950580748745008,0.0,0.0,0.0,0.0,0.0,0.04498977791360896,0.41110385198248295,0.0,0.0,0.07384198003014845,0.0,0.0,0.0,0.0,0.20595020774045883,0.0,0.0,0.2511636015845558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nakauriite","Cu₈(SO₄)₄(CO₃)(OH)₆ * 4₈H₂O","sulfate class of minerals","copper sulfate-carbonate hydroxide hydrate mineral",0.05356773315166207,0.0,0.0,0.0,0.0,0.006257800759459745,0.0,0.6084967502783734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06681378481334758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26486393099715716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"namuwite","Zn₄SO₄(OH)₆·4H₂O","sulfate class of minerals","sulfate mineral",0.02654198154549866,0.0,0.0,0.0,0.0,0.0,0.0,0.4212749630420962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06029874775713485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49188430765527025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"natroaphthitalite","KNa₃(SO₄)₂","sulfate class of minerals","sulfate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42638471232135167,0.0,0.0,0.22976012942152207,0.0,0.0,0.0,0.0,0.21360544216861263,0.0,0.0,0.13024971608851355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"niedermayrite","Cu₄Cd(SO₄)₂(OH)₆·4H₂O","sulfate class of minerals","sulfate mineral",0.019257284526378877,0.0,0.0,0.0,0.0,0.0,0.0,0.3929812437978772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749837612184054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34686201238623304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15340108316767048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"nuragheite","Th(MoO₄)₂·H₂O","sulfate class of minerals","hydrous thorium molybdate mineral",0.00353717261370773,0.0,0.0,0.0,0.0,0.0,0.0,0.25263939574424094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3367016363669349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40712179527511644,0.0,0.0,0.0,0.0
"omongwaite","Na₂Ca₅(SO₄)₆·3H₂O","sulfate class of minerals","sulfate mineral",0.006898183619640032,0.0,0.0,0.0,0.0,0.0,0.0,0.49269660594027176,0.0,0.0,0.052443005912829355,0.0,0.0,0.0,0.0,0.21940056234688432,0.0,0.0,0.0,0.22856164218037456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"oppenheimerite","Na₂(UO₂)(SO₄)₂·3H₂O","sulfate class of minerals","hydrous uranyl sulfate mineral",0.010758436862399726,0.0,0.0,0.0,0.0,0.0,0.0,0.369976026405412,0.0,0.0,0.08179033773198865,0.0,0.0,0.0,0.0,0.11405935377266377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234158452275359,0.0,0.0
"osakaite","Zn₄(SO₄)(OH)₆·5H₂O","sulfate class of minerals","sulfate mineral",0.029339586429713602,0.0,0.0,0.0,0.0,0.0,0.0,0.4365737009756212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832261538545499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47576409720921004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parabutlerite","Fe³⁺(SO₄)(OH) * 2H₂O","sulfate class of minerals","sulfate mineral",0.024592779676995306,0.0,0.0,0.0,0.0,0.0,0.0,0.5464720584059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15643740405644238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724977578606623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"paracoquimbite","Fe₂(SO₄)₃ * 9H₂O","sulfate class of minerals","sulfate mineral",0.032285076657483876,0.0,0.0,0.0,0.0,0.0,0.0,0.597834422966533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17114079987416222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987397005018208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"paramendozavilite","[KAl₄(H₂O)₃₀][Mo₁₂P₆Fe³⁺₆O₆₀(OH)₁₃]","sulfate class of minerals","sulfate mineral class mineral",0.020781560907572216,0.0,0.0,0.0,0.0,0.0,0.0,0.4653983457668179,0.0,0.0,0.0,0.0,0.030480457010897147,0.0,0.05248557742241303,0.0,0.0,0.0,0.011042127509351757,0.0,0.0,0.0,0.0,0.0,0.0,0.09463066089330982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3251812704896382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"paraniite-(Y)","Ca₂Y(AsO₄)(WO₄)₂","sulfate class of minerals","wolframate-sulfate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388937817006292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09974040607236388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09322615634273612,0.0,0.0,0.0,0.0,0.0,0.11062698090848716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4575126749757837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"parawulffite","K₅Na₃Cu₈O₄(SO₄)₈","sulfate class of minerals","oxysulfate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3587945414251531,0.0,0.0,0.04296416300500688,0.0,0.0,0.0,0.0,0.15977322191095844,0.0,0.0,0.12178070336816603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166873702907155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pauflerite","VO(SO₄)","sulfate class of minerals","sulfate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.490777379221187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1966913279308864,0.0,0.0,0.0,0.0,0.0,0.0,0.31253129284792663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pauladamsite","Cu₄(SeO₃)(SO₄)(OH)₄·2H₂O","sulfate class of minerals","selenite-sulfate mineral",0.013873118767934928,0.0,0.0,0.0,0.0,0.0,0.0,0.357816016020149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05515528121279685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4372943289498132,0.0,0.0,0.0,0.0,0.135861255049306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"peretaite","Ca(SbO)₄(SO₄)₂(OH)₂ * 2H₂O","sulfate class of minerals","sulfate mineral",0.007088019418923043,0.0,0.0,0.0,0.0,0.0,0.0,0.30000323461203643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07514613180247115,0.0,0.0,0.0,0.04697031704354585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707922971230235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"phoenicochroite","Pb₂O(CrO₄)","sulfate class of minerals","chromate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14640074335231368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09515940340603586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584398532416505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"plášilite","Na(UO₂)(SO₄)(OH)·2H₂O","sulfate class of minerals","hydrous uranyl sulfate mineral",0.011399886050867423,0.0,0.0,0.0,0.0,0.0,0.0,0.3256906730854069,0.0,0.0,0.0520001488393913,0.0,0.0,0.0,0.0,0.07251594182357332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5383933502007608,0.0,0.0
"polyhalite","K₂Ca₂Mg(SO₄)₄·2H₂O","sulfate class of minerals","sulfate mineral",0.006687538465371138,0.0,0.0,0.0,0.0,0.0,0.0,0.4776514638726467,0.0,0.0,0.0,0.040312654365289066,0.0,0.0,0.0,0.2127008761902765,0.0,0.0,0.12969814090079615,0.13294932620562036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pseudograndreefite","Pb₆(SO₄)F₁₀","sulfate class of minerals","lead sulfate fluoride mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418465956163873,0.12422940411029788,0.0,0.0,0.0,0.0,0.0,0.0,0.020963839231535986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129601610417789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"pyracmonite","(NH₄)₃Fe(SO₄)₃","sulfate class of minerals","sulfate mineral",0.03038202075602403,0.0,0.0,0.0,0.0,0.0,0.10554587418889598,0.48222415682106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24157926226144108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1402686859725788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"quenstedtite","Fe₂(SO₄)₃·11H₂O","sulfate class of minerals","sulfate mineral",0.0370821609990512,0.0,0.0,0.0,0.0,0.0,0.0,0.6153220760257875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16082982706027887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18676593591488222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"rabejacite","Ca₂[(UO₂)₄O₄(SO₄)₂](H₂O)₈","sulfate class of minerals","uranyl sulfate mineral",0.010335198981148293,0.0,0.0,0.0,0.0,0.0,0.0,0.28707091753366587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041089593171579154,0.0,0.0,0.0,0.05136634906325071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610137941250356,0.0,0.0
"ramaccioniite","Cu₄[SeO₄](OH)₆","sulfate class of minerals","mineral",0.01211550596460301,0.0,0.0,0.0,0.0,0.0,0.0,0.3204959985576778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091901962159076,0.0,0.0,0.0,0.0,0.1581982992618115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
